Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0,0,0,5,84,0.04,0.06,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
5,217.6666667,0,0,18,494.6666667,0,0.019931973,33.14514286,0,Mar,3,2,1,2,Returning_Visitor,FALSE,TRUE
8,699.1666667,0,0,62,1003.965152,0.009850746,0.039110006,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
1,9,0,0,32,536.6833333,0,0.00058651,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
8,227.5326923,3,292.6842105,66,3025.521713,0.015995116,0.025541275,7.371682608,0,Mar,3,2,3,6,Returning_Visitor,FALSE,TRUE
2,78,0,0,24,424,0,0.001190476,0,0,Mar,1,1,3,10,New_Visitor,FALSE,FALSE
0,0,0,0,5,171.5,0,0.02,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
1,4.75,2,78,67,1231.136508,0.002985075,0.0110199,0,0,Mar,2,6,1,1,Returning_Visitor,FALSE,FALSE
6,101.3333333,0,0,10,266.5,0.028571429,0.028571429,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,1533,0,0.00625,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
1,7,2,562,36,1300.190476,0.010810811,0.038738739,0,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,74,0.1,0.15,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
3,14.5,2,907.8333333,28,804.2833333,0.014141414,0.044155844,7.945805543,0,Mar,2,5,9,2,Returning_Visitor,FALSE,FALSE
1,9,0,0,19,734.5833333,0.016666667,0.044444444,0,0,Mar,2,10,1,1,Returning_Visitor,FALSE,FALSE
2,60,0,0,44,3113.516667,0.001481481,0.016,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,64,0,0.066666667,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE
1,3,0,0,7,114.8333333,0.014285714,0.007142857,0,0,Mar,3,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,95.5,0,0.033333333,0,0,Mar,2,2,7,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,93.66666667,0.028571429,0.04,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
1,54,0,0,3,59,0,0.05,0,0,Mar,2,2,9,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,26,0,0.05,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,62,1136.60303,0,0.003517665,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
6,190.2857143,6,609,47,2989.494048,0,0.004813218,30.897985,0,Mar,2,2,1,8,New_Visitor,TRUE,TRUE
2,15.66666667,0,0,30,1724.25,0.013793103,0.032413793,0,0,Mar,2,2,3,1,Returning_Visitor,TRUE,FALSE
8,183,4,571.5,14,333.6,0,0.01,15.43344,0,Mar,1,1,1,2,Returning_Visitor,TRUE,TRUE
1,14,0,0,21,334.7857143,0,0.023333333,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,355.1666667,0,0.004166667,18.02533,0,Mar,2,4,1,2,Returning_Visitor,FALSE,TRUE
5,248.5,0,0,11,456.6666667,0,0.003571429,0,0,Mar,3,2,4,2,New_Visitor,FALSE,FALSE
0,0,0,0,15,1298.5,0.026666667,0.04,0,0,Mar,3,2,8,1,Returning_Visitor,FALSE,FALSE
1,25,0,0,28,2258.833333,0.007142857,0.046428571,0,0,Mar,2,2,3,3,Returning_Visitor,TRUE,FALSE
2,21,0,0,65,2881.133333,0,0.002985075,80.68062856,0,Mar,2,2,4,2,New_Visitor,FALSE,TRUE
0,0,0,0,10,206.5,0,0.02,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,143,0,0.0125,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
1,146,0,0,11,267.8333333,0.018181818,0.036363636,0,0,Mar,1,1,4,2,Returning_Visitor,TRUE,FALSE
0,0,1,57,5,454,0,0.05,0,0,Mar,2,2,3,6,Returning_Visitor,FALSE,FALSE
5,274.3333333,0,0,13,717.6,0,0.001960784,0,0,Mar,1,1,3,10,New_Visitor,FALSE,FALSE
14,1155.666667,0,0,20,1069.16829,0,0.013,0,0,Mar,2,5,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,27,807.8333333,0.022222222,0.041975309,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,477,0,0.02,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
6,355.5,0,0,11,134.9,0.013333333,0.005333333,0,0,Mar,3,2,1,8,New_Visitor,TRUE,FALSE
3,35,0,0,16,314,0,0.052631579,0,0,Mar,2,5,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,59,0.08,0.12,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
6,99,1,1,23,637,0,0.002469136,0,0,Mar,2,5,9,8,New_Visitor,FALSE,FALSE
0,0,6,270.3333333,11,160.5,0,0.004761905,0,0,Mar,2,4,1,8,New_Visitor,FALSE,FALSE
0,0,0,0,8,1577,0,0.025,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
2,21,0,0,11,660.1666667,0,0.016666667,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,169,0,0.057142857,0,0,Mar,2,2,3,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,89.33333333,0,0.066666667,0,0,Mar,2,4,3,3,Returning_Visitor,FALSE,FALSE
4,74,0,0,37,2517.048459,0.005128205,0.019615385,0,0,Mar,3,2,2,1,Returning_Visitor,TRUE,FALSE
0,0,1,0,1,44,0,0.1,0,0,Mar,2,2,6,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,29,0,0.04,0,0,Mar,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,86,0,0.1,0,0,Mar,2,4,3,1,Returning_Visitor,TRUE,FALSE
2,66,0,0,18,229.75,0.021052632,0.031578947,0,0,Mar,4,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,17,0,0.075,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
1,24,0,0,17,498.3333333,0,0.021052632,76.78667659,0,Mar,2,2,6,10,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
5,32,2,3,33,1039.766667,0,0.02027027,0,0,Mar,2,4,3,2,Returning_Visitor,TRUE,FALSE
3,78,0,0,11,369.1666667,0,0.023076923,0,0,Mar,3,2,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,23,1669,0,0.017391304,0,0,Mar,2,4,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,44.5,0,0.066666667,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,140,0,0.033333333,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
1,102.5,0,0,5,97,0,0.011111111,0,0,Mar,3,2,1,9,New_Visitor,TRUE,FALSE
4,103,0,0,13,250.1666667,0,0.030612245,0,0,Mar,3,2,1,11,Returning_Visitor,FALSE,FALSE
2,52,0,0,17,221.2,0,0.001754386,0,0,Mar,2,2,4,2,New_Visitor,FALSE,FALSE
0,0,0,0,12,127,0.016666667,0.041666667,0,0,Mar,2,2,9,1,Returning_Visitor,FALSE,FALSE
4,352,0,0,17,229.3333333,0.011111111,0.031481481,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,370.8333333,0.028571429,0.057142857,0,0,Mar,2,2,2,3,Returning_Visitor,FALSE,FALSE
5,120,1,0,27,1583.596154,0,0.028282828,39.63270309,0,Mar,2,2,4,2,Returning_Visitor,FALSE,FALSE
9,162.05,0,0,27,399.6939394,0,0.009195402,0,0,Mar,1,1,7,2,New_Visitor,FALSE,FALSE
1,26,1,55,12,457,0.014285714,0.04047619,0,0,Mar,2,2,9,6,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,24,0.066666667,0.133333333,0,0,Mar,3,2,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,180.3333333,0.02,0.02,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,581.4166667,0,0.007142857,0,0,Mar,2,5,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,574.6666667,0,0.061538462,0,0,Mar,2,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,56,0,0.08,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,1011,0,0.025,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,139.8333333,0.026666667,0.053333333,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
1,6,0,0,16,608.8333333,0.011764706,0.026666667,52.70052142,0,Mar,3,2,1,11,Returning_Visitor,FALSE,TRUE
0,0,0,0,6,1251,0.033333333,0.066666667,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,264.5,0,0.007142857,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
6,45.83333333,2,284,54,1509.8,0,0.006779661,7.272067797,0,Mar,2,2,7,2,New_Visitor,FALSE,FALSE
0,0,0,0,22,356.8,0,0.016666667,0,0,Mar,2,2,2,8,Returning_Visitor,FALSE,FALSE
2,77.5,0,0,19,598.7833333,0,0.002631579,0,0,Mar,3,2,2,9,New_Visitor,TRUE,FALSE
0,0,0,0,4,298,0.1,0.15,0,0,Mar,2,2,1,13,Returning_Visitor,FALSE,FALSE
4,136,0,0,31,1141.833333,0,0.006060606,10.63449802,0,Mar,1,1,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,6,93,0,0.033333333,0,0,Mar,1,2,8,2,Returning_Visitor,FALSE,FALSE
2,76,0,0,40,1209.802992,0.004878049,0.01624838,0,0,Mar,1,1,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,2,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,67,0,0.1,0,0,Mar,1,1,4,1,Returning_Visitor,FALSE,FALSE
3,275,1,29.5,30,1107.047619,0,0.017760943,35.98106601,0,Mar,3,2,3,1,Returning_Visitor,TRUE,TRUE
7,161,3,775.5,19,4996.666667,0.008,0.026,14.10053333,0,Mar,2,4,8,2,Returning_Visitor,FALSE,TRUE
3,206.6666667,0,0,15,936.1666667,0.01875,0.09375,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,666.1,0,0.014285714,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
2,28,0,0,6,170.8333333,0,0.007142857,0,0,Mar,3,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,37,1118.647186,0,0.008148148,0,0,Mar,1,1,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,86,0,0.05,0,0,Mar,1,1,1,9,Returning_Visitor,TRUE,FALSE
2,24,0,0,28,1206.614719,0,0.023222222,5.417644444,0,Mar,2,2,1,2,Returning_Visitor,FALSE,TRUE
5,238.375,0,0,24,2174.375,0.008928571,0.017460317,27.07791667,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,30.5,0,0.05,0,0,Mar,3,2,4,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,330,0.066666667,0.1,0,0,Mar,3,2,8,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,437.25,0.069230769,0.102564103,0,0,Mar,1,1,3,3,Returning_Visitor,FALSE,FALSE
1,4,2,11,110,3211.827706,0.003571429,0.012916667,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,59,3036.4,0,0.021186441,0,0,Mar,2,2,6,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,640.6666667,0,0.011111111,0,0,Mar,3,2,7,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,30,480.25,0.007777778,0.025,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
7,213.3916667,0,0,32,1350.391667,0,0.017877551,0,0,Mar,2,2,1,8,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,38,0,0.042857143,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,976.2,0.016666667,0.041666667,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,70.2,0.025,0.061111111,0,0,Mar,1,2,8,1,Returning_Visitor,FALSE,FALSE
7,156,0,0,60,2126.461941,0.00808768,0.017066636,0,0,Mar,3,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,44,1112,0,0.006818182,0,0,Mar,4,1,4,3,Returning_Visitor,TRUE,FALSE
5,84.25,0,0,19,409.75,0,0.01038961,0,0,Mar,3,2,2,3,New_Visitor,FALSE,FALSE
0,0,0,0,2,171,0,0.1,0,0,Mar,3,2,2,2,Returning_Visitor,TRUE,FALSE
4,135,0,0,12,401.2857143,0,0.016,0,0,Mar,2,2,1,8,New_Visitor,FALSE,FALSE
0,0,0,0,10,423.8333333,0,0.01,0,0,Mar,2,2,5,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,115,0,0.05,0,0,Mar,3,3,1,9,Returning_Visitor,TRUE,FALSE
3,43,0,0,10,427.1666667,0,0.015384615,0,0,Mar,3,2,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,39,609.5,0,0.005128205,0,0,Mar,2,2,2,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,12,547.3333333,0,0.033333333,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
8,377.5128205,3,265,60,2062.890972,0.014009662,0.026580162,1.70506715,0,Mar,1,1,4,2,Returning_Visitor,FALSE,TRUE
6,137,0,0,49,1077.007576,0,0.015030864,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,19,0,0.1,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,1606.333333,0.01,0.034761905,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
2,37,0,0,21,775.3333333,0,0.009090909,0,0,Mar,4,1,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,13,973.5,0,0.046153846,0,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,32,0,0.075,0,0,Mar,3,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,727.5,0,0.016666667,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
1,14,1,0,14,710.25,0,0.017777778,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,48,3644.752381,0,0.016666667,18.20995652,0,Mar,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,1,44,41,1089.75,0,0.005853659,0,0,Mar,2,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,14,494,0,0.042857143,0,0,Mar,4,1,1,3,Returning_Visitor,FALSE,FALSE
6,155,0,0,84,2566.220887,0,0.007575758,16.56314545,0,Mar,2,2,7,2,Returning_Visitor,FALSE,FALSE
3,42.6,2,41.5,18,1049.516667,0.023809524,0.03968254,14.25648352,0,Mar,3,2,2,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
3,62,2,193,4,139,0,0.0125,0,0,Mar,3,2,1,10,Returning_Visitor,FALSE,FALSE
4,55.75,0,0,19,685.95,0,0.017724868,7.141428571,0,Mar,3,2,7,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,8,758.1666667,0.025,0.05,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
2,26,0,0,46,1852.75,0,0.005797101,0,0,Mar,2,2,2,3,Returning_Visitor,FALSE,FALSE
3,79,0,0,36,2517,0,0.005405405,27.23866195,0,Mar,2,10,2,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,19,751.3333333,0,0.002777778,13.62630613,0,Mar,2,2,1,2,Returning_Visitor,TRUE,TRUE
8,429.3333333,1,56,35,1549.857143,0.005263158,0.019210526,0,0,Mar,2,2,1,2,Returning_Visitor,TRUE,FALSE
6,111,0,0,12,202.25,0.025,0.029166667,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,29,669.9679487,0.013793103,0.017241379,0,0,Mar,1,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,95,0.014285714,0.061904762,0,0,Mar,2,6,1,1,Returning_Visitor,FALSE,FALSE
1,40,5,279.5,62,1088.830952,0.000980392,0.007230392,11.48461765,0,Mar,3,2,1,9,Returning_Visitor,TRUE,TRUE
3,73,0,0,9,2151,0,0.018181818,10.91300022,0,Mar,2,5,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,12,130.5,0,0.008333333,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
4,40,2,146,56,2866.90202,0,0.010451977,85.7528587,0,Mar,2,2,2,2,Returning_Visitor,TRUE,FALSE
2,11,0,0,19,608.9428571,0.009090909,0.041915584,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,360.75,0,0.033333333,0,0,Mar,1,1,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,2,7,0,0.1,0,0,Mar,2,5,6,1,Returning_Visitor,FALSE,FALSE
6,55,1,7,132,4056.175369,0.005882353,0.019282953,0,0,Mar,2,2,8,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,46,0,0.05,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,2,10,Returning_Visitor,FALSE,FALSE
8,167,3,869,34,771.5916667,0.009090909,0.030876623,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,112,0,0.02,0,0,Mar,3,2,1,2,Returning_Visitor,TRUE,FALSE
6,139,0,0,29,491.1,0,0.003333333,0,0,Mar,2,2,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,2,14,0,0.1,0,0,Mar,2,2,6,3,Returning_Visitor,FALSE,FALSE
2,22,1,49,22,602.1666667,0,0.008695652,0,0,Mar,2,2,1,2,New_Visitor,TRUE,FALSE
2,134,0,0,7,77.33333333,0,0.022222222,0,0,Mar,1,1,2,2,Returning_Visitor,FALSE,FALSE
3,39,0,0,2,4,0,0.04,0,0,Mar,2,5,1,1,Returning_Visitor,FALSE,FALSE
0,0,2,90,9,103.6666667,0.018181818,0.061818182,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,8,1,Returning_Visitor,FALSE,FALSE
2,110,0,0,4,125,0,0.016666667,0,0,Mar,3,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,387.8846154,0.025,0.038095238,0,0,Mar,2,2,3,3,Returning_Visitor,FALSE,FALSE
2,43,0,0,3,23,0,0.04,0,0,Mar,2,4,9,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,249,0,0.066666667,0,0,Mar,2,4,9,3,Returning_Visitor,FALSE,FALSE
4,485.3333333,2,18,19,345.3833333,0,0.005797101,0,0,Mar,3,2,3,8,New_Visitor,TRUE,FALSE
1,100,2,111,13,1001,0,0.013333333,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,70.66666667,0.025,0.05,0,0,Mar,2,2,9,10,Returning_Visitor,FALSE,FALSE
4,70.5,0,0,20,1298,0,0.018666667,40.76128,0,Mar,2,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,4,75.5,0,0.05,0,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,57,0,0.1,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE
2,10,2,451.5,27,1686.966667,0.006451613,0.023502304,7.964649501,0,Mar,2,6,7,2,Returning_Visitor,FALSE,FALSE
3,160.5,0,0,10,370.5,0,0.016666667,0,0,Mar,1,1,7,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,738,0.1,0.15,0,0,Mar,2,5,4,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,13,89,0.046153846,0.1,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,164.3333333,0.06,0.06,0,0,Mar,3,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,1,0,24,2244.666667,0.008,0.028,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,5,0,0.1,0,0,Mar,2,2,9,1,Returning_Visitor,FALSE,FALSE
5,1283,3,148.5,50,3246.977381,0,0.003846154,0,0,Mar,2,2,3,2,New_Visitor,FALSE,FALSE
7,63.5,5,100.25,62,1573.233333,0,0.004594595,0,0,Mar,2,2,6,3,Returning_Visitor,TRUE,FALSE
2,24.6,0,0,26,779.5051587,0.011111111,0.034403292,12.55220741,0,Mar,1,1,3,1,Returning_Visitor,TRUE,TRUE
3,22.83333333,0,0,115,2625.009524,0,0.004013317,0,0,Mar,2,5,6,1,Returning_Visitor,FALSE,FALSE
12,187.2777778,3,88.58333333,43,3266.127778,0.004242424,0.043712341,3.332333333,0,Mar,1,1,1,10,Returning_Visitor,FALSE,FALSE
2,98.25,0,0,10,303.25,0,0.011111111,0,0,Mar,3,2,2,2,New_Visitor,TRUE,FALSE
0,0,0,0,17,806.6666667,0,0.027058824,0,0,Mar,2,2,2,3,Returning_Visitor,FALSE,FALSE
3,23,0,0,30,465.4166667,0,0.009375,50.66498303,0,Mar,4,1,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,1018,0,0.028571429,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,261.5,0,0.00952381,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,910,0,0.025,0,0,Mar,2,5,1,10,Returning_Visitor,FALSE,FALSE
2,89,3,119,41,4270.141667,0.004444444,0.027160494,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
1,45,0,0,10,413,0,0.009090909,0,0,Mar,2,4,1,1,Returning_Visitor,TRUE,FALSE
3,31.6,0,0,17,372.8,0.013333333,0.026428571,2.3976,0,Mar,3,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,550.5,0,0.031481481,0,0,Mar,1,1,1,2,Returning_Visitor,TRUE,FALSE
3,648,4,168.8333333,31,1300.728987,0.000555556,0.021511104,6.938235354,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,44,0.05,0.1,0,0,Mar,2,2,9,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
3,18.75,0,0,7,68.75,0,0.025,0,0,Mar,2,2,5,2,New_Visitor,FALSE,FALSE
0,0,0,0,37,684.7272727,0.005405405,0.023423423,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
2,28,2,175.5,27,1253.333333,0.006666667,0.014666667,39.7173,0,Mar,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,4,331,0.05,0.1,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,30,1791.7,0.013333333,0.031111111,0,0,Mar,2,4,1,3,Returning_Visitor,FALSE,FALSE
4,197,1,25,46,1596.672282,0,0.008,19.92584938,0,Mar,4,2,2,2,New_Visitor,TRUE,FALSE
7,211.5,0,0,54,9128.283883,0.011461988,0.039251601,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,128,0,0.016666667,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,313,0,0.015384615,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
5,494.1666667,0,0,8,204,0,0.030769231,0,0,Mar,2,4,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,49,0,0.1,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
10,511.5,4,164,73,2490.138095,0,0.010365854,30.09281343,0,Mar,2,2,7,2,Returning_Visitor,FALSE,FALSE
3,58.06666667,0,0,5,86,0,0.0125,0,0,Mar,3,2,2,3,New_Visitor,FALSE,FALSE
0,0,0,0,9,140,0.022222222,0.055555556,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
2,125.5,0,0,6,162.75,0,0.025,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
8,387.6,3,32,328,9694.260714,0.001780415,0.010905045,6.467831696,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
5,143.8333333,1,55,19,1762.5,0,0.013461538,31.54642738,0,Mar,3,2,1,2,Returning_Visitor,FALSE,TRUE
1,6,0,0,61,2183.5,0,0.003225806,0,0,Mar,2,2,7,9,Returning_Visitor,TRUE,FALSE
1,11.5,0,0,10,234.475,0,0.011111111,0,0,Mar,1,1,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,139.7083333,0,0.02,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
5,141,0,0,33,1371.633333,0,0.005555556,44.71103438,0,Mar,2,4,3,8,New_Visitor,TRUE,TRUE
2,135,1,2,11,711.5666667,0,0.00515873,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,232.6666667,0,0.014285714,0,0,Mar,2,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,51.5,0,0.066666667,0,0,Mar,3,2,1,10,Returning_Visitor,TRUE,FALSE
4,48,0,0,2,11,0,0.008,0,0,Mar,2,6,6,7,New_Visitor,FALSE,FALSE
8,57.0625,3,172,23,176.8193627,0.019444444,0.065189145,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,1,9,Returning_Visitor,TRUE,FALSE
2,6,1,35,12,240,0.014285714,0.042857143,0,0,Mar,2,2,7,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,415.8333333,0,0.0125,0,0,Mar,3,2,9,2,New_Visitor,FALSE,FALSE
2,7,0,0,3,66,0,0.066666667,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
4,63,0,0,5,95.5,0,0.025,0,0,Mar,3,2,1,9,New_Visitor,TRUE,FALSE
0,0,0,0,11,200.85,0.036363636,0.047107438,0,0,Mar,1,1,2,1,Returning_Visitor,FALSE,FALSE
1,40,0,0,15,839.5,0.01875,0.054166667,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
5,28,0,0,6,80,0,0.028571429,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
1,12.83333333,3,77,31,2372.333333,0,0.012941176,10.32166068,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,1,65.5,49,574.8333333,0,0.012,0,0,Mar,2,2,2,10,Returning_Visitor,FALSE,FALSE
4,179.6071429,2,5.5,34,1045.102381,0,0.007603276,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
